"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.58879632391205,0.533,0.2,0,"0","Sun1"
0,2.14634983092065,0.453,0.12,0,"0","Pde7b"
0,1.83172693562465,0.504,0.172,0,"0","Cep250"
0,2.37717734624807,0.422,0.09,0,"0","Mt3"
0,1.17266598669664,0.598,0.266,0,"0","2810013P06Rik"
0,1.00831419917074,0.897,0.566,0,"0","Gsk3b"
0,1.04638867690724,0.787,0.456,0,"0","Mrps33"
0,1.12950995715915,0.626,0.295,0,"0","Dctn1"
0,2.10410395216758,0.444,0.113,0,"0","Pacrg"
0,1.86654135264451,0.479,0.148,0,"0","Zfp523"
0,1.00217267190139,0.738,0.408,0,"0","Ppdpf"
0,1.8572468104599,0.475,0.145,0,"0","Ift80"
0,2.06892893205948,0.452,0.123,0,"0","Efr3b"
0,1.28923683730102,0.605,0.276,0,"0","Tmem33"
0,2.41418341694125,0.418,0.09,0,"0","2010204K13Rik"
0,1.0711560468725,0.675,0.348,0,"0","R3hdm1"
0,2.00951816352128,0.447,0.12,0,"0","Lingo2"
0,1.14683438919685,0.652,0.325,0,"0","Polr2c"
0,1.18501245573438,0.632,0.305,0,"0","Tmx3"
0,1.32131341755083,0.579,0.253,0,"0","Xpr1"
0,1.87732003081177,0.474,0.149,0,"0","Bace1"
0,1.84725095659472,0.465,0.141,0,"0","Kazn"
0,1.95034540842805,0.452,0.128,0,"0","Rab36"
0,2.02195015582394,0.443,0.119,0,"0","Dmtn"
0,1.55633049099536,0.522,0.198,0,"0","Abcc1"
0,1.26960669206032,0.583,0.259,0,"0","Npdc1"
0,2.29567797459065,0.421,0.097,0,"0","1700001L19Rik"
0,1.44999873215118,0.54,0.217,0,"0","Mgat4b"
0,1.44803960207966,0.538,0.216,0,"0","Ndufaf4"
0,1.75665281427104,0.465,0.143,0,"0","Ptpdc1"
0,1.19109566770602,0.479,0.157,0,"0","Nrp2"
0,1.57683462013207,0.478,0.156,0,"0","Tmod2"
0,1.18482056204548,0.998,0.677,0,"0","Atp1b1"
0,2.29859219633342,0.418,0.097,0,"0","Kcna5"
0,1.44171489482171,0.484,0.163,0,"0","Ctxn1"
0,1.02367694537056,0.73,0.41,0,"0","Mrpl51"
0,1.55969135220486,0.509,0.189,0,"0","Wdr60"
0,1.02697075618063,0.663,0.344,0,"0","Cetn2"
0,1.88301542488064,0.445,0.126,0,"0","Tmprss6"
0,1.54672229388579,0.477,0.158,0,"0","Fam171b"
0,1.74564310623356,0.463,0.145,0,"0","Ppargc1a"
0,1.44109472296846,0.494,0.176,0,"0","Slc25a33"
0,0.996617938236461,0.577,0.259,0,"0","Ckmt1"
0,0.925215317087198,0.69,0.372,0,"0","Ccpg1"
0,1.70780696843507,0.473,0.155,0,"0","Rab11fip4"
0,1.62680642115471,0.473,0.155,0,"0","Cadps"
0,1.79164809560031,0.465,0.148,0,"0","Irak1bp1"
0,1.99509156926056,0.429,0.112,0,"0","Nme5"
0,0.972525419291218,0.555,0.239,0,"0","Slc27a2"
0,1.72912559663271,0.466,0.15,0,"0","Epb41l1"
0,1.79991777819191,0.465,0.149,0,"0","Cep19"
0,0.90770436465206,0.743,0.427,0,"0","Atp2a2"
0,1.50573497430572,0.514,0.198,0,"0","Fzd3"
0,1.96548396333653,0.439,0.123,0,"0","1700088E04Rik"
0,2.15270501369772,0.419,0.103,0,"0","Togaram2"
0,0.87759371159964,0.819,0.503,0,"0","Sh3bgrl"
0,1.7335979474018,0.468,0.153,0,"0","Kctd17"
0,1.09514773288677,0.645,0.33,0,"0","Ube2e1"
0,1.82813901805034,0.448,0.133,0,"0","Sult4a1"
0,1.04413196455428,0.783,0.468,0,"0","Fkbp2"
0,1.24569217157469,0.57,0.255,0,"0","Gkap1"
0,1.24088615618607,0.551,0.237,0,"0","Dpysl2"
0,1.88155470281195,0.447,0.133,0,"0","Ttc8"
0,1.25257234100608,0.977,0.663,0,"0","Ube2s"
0,1.29970606251452,0.551,0.238,0,"0","Stx12"
0,1.62780759997401,0.485,0.172,0,"0","Tollip"
0,0.843164206027815,0.748,0.435,0,"0","Rexo2"
0,1.42051137342601,0.494,0.181,0,"0","Cacna1d"
0,1.44064492648583,0.52,0.208,0,"0","Cnppd1"
0,1.26776990500671,0.553,0.241,0,"0","Mllt3"
0,1.64117715057272,0.459,0.148,0,"0","1500004A13Rik"
0,0.876589591354498,0.756,0.445,0,"0","Ube2k"
0,1.17853687389409,0.59,0.279,0,"0","Suco"
0,1.46974343903087,0.957,0.646,0,"0","Ndufv3"
0,1.54867634451987,0.489,0.179,0,"0","Micu3"
0,1.91375578667738,0.434,0.124,0,"0","Cbx8"
0,0.749364515221159,0.654,0.345,0,"0","Dst"
0,1.77872264300867,0.451,0.142,0,"0","Kalrn"
0,2.0657143045906,0.421,0.112,0,"0","Cacna1h"
0,1.07935469819945,0.577,0.268,0,"0","Cadm1"
0,1.19054308844677,0.554,0.246,0,"0","Klc1"
0,2.07285492785346,0.403,0.095,0,"0","Stmnd1"
0,1.3969603889102,0.59,0.282,0,"0","Dnajb9"
0,1.16095864136282,0.588,0.28,0,"0","Dnm1l"
0,1.39289124071434,0.524,0.217,0,"0","Wbp1"
0,0.943271451592749,0.69,0.383,0,"0","Dhx36"
0,0.922236181533714,0.906,0.6,0,"0","Eid1"
0,1.90688949410889,0.428,0.122,0,"0","Fbxo36"
0,1.10566113873365,0.637,0.331,0,"0","Aco2"
0,0.88136870429312,0.789,0.484,0,"0","Vdac1"
0,1.47066368145021,0.496,0.191,0,"0","Pbx3"
0,1.21018036711268,0.589,0.284,0,"0","Emc4"
0,0.937071008388073,0.763,0.458,0,"0","Hspa4"
0,0.335202008908213,0.907,0.603,0,"0","Epcam"
0,0.996405923280811,0.706,0.402,0,"0","Dpm1"
0,0.87342044415128,0.733,0.43,0,"0","Tmem30a"
0,1.25960220923253,0.505,0.202,0,"0","Palm"
0,1.92331802025448,0.427,0.124,0,"0","Rabl2"
0,1.35463657349717,0.524,0.222,0,"0","Dlg1"
0,0.828024245207756,0.622,0.32,0,"0","Pkig"
0,1.55872301773692,0.487,0.185,0,"0","Abca3"
0,0.655080704301665,0.662,0.361,0,"0","Eno1"
0,1.50761183920811,0.483,0.182,0,"0","Acp2"
0,0.841667661694201,0.739,0.438,0,"0","Cycs"
0,1.952159447519,0.416,0.115,0,"0","Ccdc170"
0,1.71287918229145,0.441,0.14,0,"0","Eml5"
0,1.05994217095902,0.551,0.251,0,"0","Abhd12"
0,1.30280878685137,0.468,0.168,0,"0","Cecr2"
0,1.40161718010164,0.513,0.213,0,"0","Cep164"
0,1.28270303469471,0.521,0.221,0,"0","Got1"
0,1.37631268584652,0.497,0.197,0,"0","Myef2"
0,1.88940964432214,0.419,0.119,0,"0","Ebf4"
0,1.82698401108155,0.42,0.12,0,"0","Ptprr"
0,1.13484134926614,0.579,0.279,0,"0","Zbtb38"
0,1.59915718557174,0.445,0.146,0,"0","Scn3b"
0,1.98311997832633,0.418,0.119,0,"0","Bbs7"
0,1.77056118564553,0.438,0.139,0,"0","Bbs4"
0,0.809627895634686,0.741,0.442,0,"0","Top2b"
0,0.749416252625606,0.845,0.546,0,"0","Nfe2l2"
0,0.928009057649554,0.688,0.389,0,"0","Trappc4"
0,2.12117094698176,0.399,0.101,0,"0","Galnt17"
0,1.89326733300746,0.416,0.118,0,"0","Nyap2"
0,1.79466665165615,0.429,0.131,0,"0","Kcnab2"
0,1.00340619805539,0.903,0.606,0,"0","Hdlbp"
0,1.65172373168961,0.445,0.148,0,"0","Gm10138"
0,1.67079682358284,0.446,0.149,0,"0","Map9"
0,2.12202022513363,0.398,0.101,0,"0","Ccdc96"
0,1.54111617219824,0.455,0.158,0,"0","Tenm2"
0,2.16352238170643,0.397,0.1,0,"0","Kcnh3"
0,0.945196977942835,0.631,0.334,0,"0","Arhgef12"
0,1.97170429254461,0.415,0.118,0,"0","Mpp2"
0,0.821232111659853,0.831,0.534,0,"0","Eif4a2"
0,2.09126623886488,0.402,0.106,0,"0","Nptxr"
0,0.853054253539817,0.711,0.415,0,"0","B230219D22Rik"
0,1.07598082539126,0.592,0.296,0,"0","Kif2a"
0,1.77439702274634,0.435,0.139,0,"0","Ankrd54"
0,1.94902905945042,0.409,0.113,0,"0","Ccdc184"
0,0.902735575093994,0.827,0.531,0,"0","Akap9"
0,2.14914044823864,0.392,0.097,0,"0","Kcns3"
0,1.87438192378257,0.415,0.12,0,"0","Ap3b2"
0,2.00079401931859,0.407,0.112,0,"0","Lrp11"
0,1.13074862971793,0.585,0.29,0,"0","Ubxn6"
0,0.573686368404599,0.823,0.529,0,"0","Map1lc3a"
0,1.67874892790796,0.441,0.148,0,"0","Tex9"
0,1.06943789166195,0.896,0.603,0,"0","Mycbp2"
0,2.14678356038684,0.396,0.103,0,"0","Clip4"
0,1.01774152531187,0.614,0.321,0,"0","BC005624"
0,1.4593509409633,0.485,0.192,0,"0","Unc45a"
0,0.857937469908893,0.728,0.435,0,"0","Sltm"
0,2.10291663807148,0.392,0.1,0,"0","Zbbx"
0,0.914285572070001,0.879,0.587,0,"0","Selenos"
0,1.12961210621393,0.946,0.655,0,"0","H2afy"
0,1.91979540127944,0.397,0.107,0,"0","Chgb"
0,0.956474073917386,0.54,0.25,0,"0","Snrk"
0,2.05545356843409,0.387,0.097,0,"0","Tekt1"
0,1.82139084621013,0.414,0.124,0,"0","Sytl2"
0,1.74676941566023,0.425,0.135,0,"0","Klc2"
0,1.97522848074366,0.4,0.111,0,"0","Reep1"
0,2.18102714658921,0.382,0.093,0,"0","Dyrk4"
0,1.92726275095018,0.395,0.106,0,"0","Syt4"
0,0.847257498007287,0.704,0.415,0,"0","Hnrnpr"
0,0.877400710237629,0.712,0.423,0,"0","Cetn3"
0,0.624255928271733,0.563,0.274,0,"0","Cldn3"
0,0.843492742496936,0.843,0.554,0,"0","Ankrd12"
0,1.68301622795521,0.432,0.144,0,"0","Schip1"
0,0.920020947894705,0.657,0.369,0,"0","Tmf1"
0,1.89299534949846,0.402,0.114,0,"0","Pnmal1"
0,2.13838992652245,0.385,0.097,0,"0","Diras1"
0,1.18042573966679,0.532,0.244,0,"0","1700123O20Rik"
0,1.33490926552763,0.503,0.215,0,"0","Cers5"
0,1.63466494994283,0.435,0.147,0,"0","C030034I22Rik"
0,1.30557526605757,0.493,0.205,0,"0","Rbm4"
0,0.883619488736652,0.609,0.321,0,"0","Bmpr2"
0,0.992785775581266,0.902,0.615,0,"0","Purb"
0,0.763330275340146,0.759,0.472,0,"0","Pnn"
0,1.53351511580642,0.453,0.166,0,"0","Epb41l3"
0,0.771752674608504,0.749,0.462,0,"0","Hnrnph1"
0,1.0020113418658,0.612,0.325,0,"0","Puf60"
0,1.03301625839412,0.585,0.298,0,"0","Hmox2"
0,0.838032098879871,0.817,0.53,0,"0","Ndufa5"
0,1.10030679912139,0.566,0.279,0,"0","Zc3h14"
0,1.91832091569755,0.403,0.117,0,"0","Syt14"
0,1.82158817289661,1,0.714,0,"0","Gnb1"
0,1.42887302088438,0.473,0.187,0,"0","Pon3"
0,2.32121011915474,0.369,0.083,0,"0","Drd2"
0,2.45780878232845,0.36,0.074,0,"0","Gm6878"
0,0.853781270490565,0.72,0.434,0,"0","Golgb1"
0,1.67382824319789,0.425,0.139,0,"0","Prune2"
0,1.89292359203604,0.4,0.115,0,"0","Fam81a"
0,1.61596357520884,0.44,0.155,0,"0","Gas2l1"
0,0.944124176679201,0.626,0.341,0,"0","Fam174a"
0,0.879929150566543,0.628,0.343,0,"0","Igf1r"
0,0.777446831061215,0.7,0.415,0,"0","Atp6v1d"
0,1.61113254768671,0.447,0.163,0,"0","Atp9a"
0,2.18070785124752,0.374,0.09,0,"0","Cfap100"
0,1.98091521448042,0.395,0.111,0,"0","Clba1"
0,2.27265514702229,0.369,0.085,0,"0","Ppp1r42"
0,1.3703022096387,0.483,0.199,0,"0","Borcs7"
0,0.764818048714628,0.964,0.68,0,"0","Cd81"
0,1.13571513164726,0.943,0.659,0,"0","Gabarapl2"
0,1.4729933391552,0.452,0.169,0,"0","2510009E07Rik"
0,0.952501781334155,0.586,0.304,0,"0","Kdm5b"
0,2.34183400800438,0.364,0.082,0,"0","Ypel4"
0,0.944696824336495,0.564,0.282,0,"0","Kif21a"
0,0.389146652609575,0.761,0.48,0,"0","Spint2"
0,1.93522139058897,0.39,0.109,0,"0","Apba2"
0,1.96462461608893,0.385,0.104,0,"0","Hdac9"
0,1.62840251863745,0.429,0.148,0,"0","Eaf1"
0,1.38828045386352,0.45,0.169,0,"0","Abcd2"
0,1.80506037825131,0.41,0.129,0,"0","Ppm1l"
0,1.06233869980882,0.566,0.285,0,"0","Ppp3cb"
0,1.11229914150659,0.535,0.255,0,"0","Agpat3"
0,1.6428509365903,0.429,0.149,0,"0","Ube2o"
0,1.60893223025593,0.436,0.156,0,"0","Ccdc191"
0,0.846795227644403,0.681,0.403,0,"0","Mien1"
0,1.75417025266297,0.404,0.126,0,"0","Rims2"
0,1.02123413022374,0.573,0.295,0,"0","Gatad2a"
0,0.529229846093884,0.694,0.416,0,"0","Tspan13"
0,1.08352142569649,0.557,0.28,0,"0","Mrpl41"
0,1.1340380071034,0.509,0.232,0,"0","Coq7"
0,1.7174265257847,0.404,0.127,0,"0","Kcnk10"
0,1.90966753436775,0.39,0.113,0,"0","Rab39b"
0,1.32777112724443,0.484,0.208,0,"0","Dnajb2"
0,0.881476125072503,0.674,0.398,0,"0","Psmb7"
0,1.92536099740688,0.382,0.106,0,"0","Nav3"
0,1.48214373983561,0.447,0.171,0,"0","Slf1"
0,0.959254566869758,0.518,0.242,0,"0","Dnajc9"
0,1.346732170332,0.478,0.202,0,"0","Sh3glb2"
0,1.12027738073269,0.531,0.256,0,"0","Rab3gap1"
0,1.55227518541868,0.429,0.154,0,"0","Fam216a"
0,0.865562622886873,0.665,0.39,0,"0","Timm8b"
0,1.10407677109819,0.518,0.243,0,"0","Oaz2"
0,1.23674261791333,0.504,0.229,0,"0","Ccdc127"
0,2.22812522382219,0.36,0.085,0,"0","2410004P03Rik"
0,0.8419616332549,0.654,0.38,0,"0","Lsm6"
0,1.44091513585842,0.414,0.14,0,"0","Naaa"
0,0.998116845304957,0.572,0.298,0,"0","Ndfip2"
0,1.36567101727913,0.46,0.187,0,"0","Zc3h6"
0,1.02588776017585,0.537,0.264,0,"0","Zfp664"
0,1.92798228720936,0.381,0.108,0,"0","Ccdc189"
0,1.39822711528269,0.449,0.176,0,"0","Klhl28"
0,1.09708168890453,0.528,0.255,0,"0","9930021J03Rik"
0,0.945772905452107,0.58,0.307,0,"0","1110008P14Rik"
0,0.754226178821571,0.708,0.435,0,"0","Kmt2a"
0,0.730808494867521,0.686,0.414,0,"0","Ppp1r2"
0,1.22306016275786,0.503,0.231,0,"0","Mfsd1"
0,0.892924522932935,0.406,0.134,0,"0","Dlg2"
0,1.82724696499481,0.388,0.116,0,"0","Map6"
0,0.811472470284976,0.783,0.511,0,"0","Ndufab1"
0,2.30482276175265,0.356,0.084,0,"0","Kif9"
0,2.16589393820046,0.357,0.085,0,"0","Rsph4a"
0,0.842823294176749,0.863,0.592,0,"0","Zfp91"
0,1.17319490860202,0.504,0.233,0,"0","Mid1ip1"
0,1.70284961265634,0.407,0.136,0,"0","Efna5"
0,0.880970129344195,0.832,0.561,0,"0","Spcs1"
0,1.04522363433341,0.561,0.291,0,"0","Mrpl27"
0,2.10725426234677,0.362,0.092,0,"0","Fsip1"
0,1.89044903793536,0.386,0.116,0,"0","Tmem150c"
0,1.5378981498133,0.445,0.175,0,"0","Ascc1"
0,0.867655188738065,0.877,0.607,0,"0","Hnrnpm"
0,0.943379250657543,0.577,0.307,0,"0","Mettl23"
0,0.95158713740392,0.577,0.307,0,"0","Polr2g"
0,1.5561744400849,0.99,0.721,0,"0","Tubb4b"
0,1.36931632535095,0.453,0.184,0,"0","B230118H07Rik"
0,1.46778898589244,0.429,0.16,0,"0","Klc3"
0,1.82452028420966,0.387,0.118,0,"0","Rtn4rl1"
0,1.00250623075564,0.565,0.296,0,"0","Vapb"
0,0.97088037348881,0.606,0.337,0,"0","Smim10l1"
0,1.49717060858509,0.415,0.147,0,"0","Dmxl2"
0,1.48377150355595,0.431,0.163,0,"0","Dtx3"
0,1.55165327114171,0.415,0.148,0,"0","Stxbp1"
0,1.41638809951086,0.43,0.163,0,"0","C530008M17Rik"
0,1.72417073168509,0.396,0.129,0,"0","Ift122"
0,1.67497710388885,0.395,0.128,0,"0","Unc13c"
0,2.06223452501145,0.364,0.097,0,"0","D130043K22Rik"
0,0.753030608573525,0.712,0.445,0,"0","Cct6a"
0,0.960842827240598,0.59,0.323,0,"0","Gcc2"
0,1.29610396561729,0.462,0.196,0,"0","Rapgef2"
0,2.00721798933461,0.364,0.098,0,"0","Fam89a"
0,1.25272784710519,0.459,0.193,0,"0","2610037D02Rik"
0,1.00797164012401,0.53,0.264,0,"0","Gdi1"
0,1.26959758060274,0.476,0.211,0,"0","Retreg2"
0,0.990415573123196,0.402,0.137,0,"0","Car2"
0,1.61916744650229,0.408,0.143,0,"0","Iqce"
0,0.916024099438417,0.623,0.358,0,"0","Ppp4r2"
0,1.58281933393173,0.411,0.146,0,"0","Mtss2"
0,1.31541523468145,0.459,0.194,0,"0","Ift27"
0,1.93556393426923,0.371,0.106,0,"0","Kctd16"
0,1.00304873976249,0.584,0.319,0,"0","Hint2"
0,1.09632762381204,0.513,0.249,0,"0","Sdhaf4"
0,1.17952821514842,0.487,0.223,0,"0","Armc1"
0,0.831961165902818,0.654,0.39,0,"0","Lamtor5"
0,1.84975633482002,0.375,0.111,0,"0","Snap91"
0,1.09308992911307,0.506,0.242,0,"0","Osbpl8"
0,1.36117322055503,0.447,0.183,0,"0","Cenpv"
0,0.566678752929565,0.53,0.266,0,"0","Slc16a11"
0,0.914861637435986,0.593,0.329,0,"0","Znhit1"
0,0.784264605277461,0.598,0.334,0,"0","Elof1"
0,1.82491847457319,0.37,0.107,0,"0","Mturn"
0,1.28113658210911,0.464,0.201,0,"0","Rnf214"
0,2.29062194041248,0.335,0.072,0,"0","Scgn"
0,1.18457621327456,0.464,0.201,0,"0","Tctex1d2"
0,1.72438341173949,0.398,0.135,0,"0","Macrod1"
0,2.2088723830174,0.346,0.083,0,"0","1700028P14Rik"
0,1.53228856023289,0.412,0.15,0,"0","Rbm43"
0,1.13223098473653,0.537,0.275,0,"0","Ahcyl1"
0,1.3359236668861,0.446,0.184,0,"0","Smim12"
0,2.06368900406124,0.356,0.094,0,"0","Wdr17"
0,2.21743157951569,0.343,0.081,0,"0","Atp8b3"
0,0.730296892587712,0.633,0.371,0,"0","Atp6v1a"
0,0.774750591641696,0.696,0.434,0,"0","Psmc6"
0,0.713412768623138,0.709,0.447,0,"0","Tnrc6b"
0,0.902385090068898,0.603,0.341,0,"0","Pigp"
0,1.01767010368065,0.552,0.291,0,"0","Ubr2"
0,0.840487831567589,0.843,0.582,0,"0","Ndufb3"
0,0.71490276939769,0.758,0.497,0,"0","Dynlrb1"
0,0.828589754029356,0.635,0.374,0,"0","Suclg1"
0,1.61053984136177,0.4,0.139,0,"0","Magi1"
0,0.842903899874762,0.601,0.34,0,"0","Chic2"
0,0.740943643215942,0.771,0.511,0,"0","Ubxn4"
0,1.05330228807402,0.509,0.249,0,"0","5031425E22Rik"
0,0.798202902559274,0.629,0.369,0,"0","Rab21"
0,1.55325220695439,0.39,0.13,0,"0","Vsnl1"
0,1.86970466233055,0.413,0.153,0,"0","Pdlim1"
0,1.20892267978045,0.476,0.217,0,"0","Ndufs1"
0,1.35886143929873,0.435,0.176,0,"0","Cmtm4"
0,1.15152137497434,0.499,0.24,0,"0","Dync1li2"
0,2.2534406232725,0.336,0.077,0,"0","Ttc25"
0,0.752002724303051,0.738,0.479,0,"0","Bcap31"
0,1.35913004704771,0.437,0.179,0,"0","Wwc1"
0,1.10251226554838,0.508,0.25,0,"0","Naa35"
0,1.03658927451473,0.51,0.252,0,"0","Napg"
0,0.767507919207388,0.685,0.428,0,"0","Smap1"
0,1.0711528305371,0.964,0.707,0,"0","Atxn7l3b"
0,0.71587006465563,0.738,0.481,0,"0","Spop"
0,0.821955346235884,0.626,0.369,0,"0","Ubtf"
0,1.34749031400308,0.429,0.172,0,"0","Agpat4"
0,2.05258258884124,0.349,0.092,0,"0","4430402I18Rik"
0,0.644414404413326,0.698,0.441,0,"0","Cirbp"
0,0.780387698425852,0.694,0.437,0,"0","Zcrb1"
0,0.871001232374523,0.903,0.647,0,"0","Macf1"
0,1.65616027319257,0.393,0.137,0,"0","Abhd14a"
0,1.12045518136214,0.496,0.24,0,"0","Ddit3"
0,0.932643261913509,0.934,0.678,0,"0","Mdh1"
0,2.09636452480759,0.346,0.09,0,"0","A430108G06Rik"
0,1.1876401210056,0.475,0.219,0,"0","Kat2b"
0,0.757504613890341,0.65,0.395,0,"0","Mia3"
0,1.2302878849671,0.449,0.194,0,"0","Odf2"
0,0.745629026910356,0.621,0.366,0,"0","Srpk2"
0,1.32793569020461,0.432,0.177,0,"0","Chchd6"
0,1.59025704672462,0.399,0.144,0,"0","Gprc5c"
0,1.76795687383827,0.371,0.116,0,"0","Wdr27"
0,0.924018380111152,0.575,0.32,0,"0","Mrpl58"
0,1.21883693676492,0.455,0.201,0,"0","Ccdc28b"
0,2.05219705571088,0.344,0.09,0,"0","Vwa3a"
0,1.3953923799734,0.43,0.176,0,"0","Dnajb12"
0,1.56488313822825,0.399,0.145,0,"0","B9d1"
0,1.80153524995582,0.349,0.095,0,"0","Foxj1"
0,2.02851685371106,0.348,0.094,0,"0","Enox1"
0,1.71240183489514,0.371,0.117,0,"0","Gm49066"
0,0.82967793092807,0.562,0.309,0,"0","Dnajc15"
0,1.61831514135604,0.389,0.136,0,"0","Cnst"
0,1.05797276848499,0.495,0.242,0,"0","Rsbn1"
0,0.664737077145613,0.739,0.486,0,"0","Hp1bp3"
0,0.446955301708906,0.734,0.481,0,"0","Foxp1"
0,1.37459104643995,0.425,0.172,0,"0","Trim37"
0,3.7113514296306,0.277,0.024,0,"0","Mdga2"
0,0.815288130335487,0.624,0.371,0,"0","Wbp4"
0,1.01287995329838,0.463,0.21,0,"0","Pcdh17"
0,2.00175310351112,0.339,0.086,0,"0","Cfap44"
0,2.03700726155069,0.346,0.093,0,"0","Golga7b"
0,0.85722004263752,0.572,0.319,0,"0","Mindy2"
0,1.31941969005682,0.433,0.181,0,"0","Orc2"
0,0.95879762589044,0.475,0.223,0,"0","Bnip3"
0,2.3577681191244,0.323,0.071,0,"0","Stox1"
0,0.929875971753496,0.575,0.323,0,"0","Prrc2a"
0,0.676476647139728,0.802,0.551,0,"0","Pnisr"
0,1.55815115467555,0.391,0.14,0,"0","Mob3b"
0,1.10762720718463,0.486,0.235,0,"0","Ctr9"
0,1.61588094466009,0.381,0.13,0,"0","Unc5b"
0,1.10239979655802,0.484,0.233,0,"0","Cpeb4"
0,0.283208747042026,0.842,0.591,0,"0","Tsc22d1"
0,1.32986359323097,0.428,0.177,0,"0","Cdip1"
0,0.952421501685728,0.529,0.279,0,"0","Pitpnb"
0,1.33294040489518,0.429,0.179,0,"0","Dip2c"
0,0.739581617032549,0.721,0.471,0,"0","Ndufs6"
0,0.95271209101836,0.529,0.279,0,"0","Ube2v2"
0,0.954190251679377,0.531,0.282,0,"0","Wbp2"
0,0.721407034796098,0.75,0.501,0,"0","Ptges3"
0,0.952940326293267,0.606,0.357,0,"0","Erbin"
0,1.35700691293349,0.419,0.17,0,"0","Btbd10"
0,1.09187253647434,0.493,0.245,0,"0","Bola1"
0,0.96016049342153,0.989,0.741,0,"0","Mt1"
0,0.982963279252776,0.52,0.272,0,"0","Emc2"
0,0.923348961025367,0.89,0.642,0,"0","Ndufb4"
0,1.13048015222667,0.472,0.224,0,"0","Braf"
0,0.71703160879836,0.565,0.317,0,"0","B3gnt2"
0,0.712724326707961,0.657,0.41,0,"0","Eprs"
0,1.8776504595757,0.352,0.105,0,"0","Thnsl1"
0,0.965863858119517,0.523,0.276,0,"0","Lin7c"
0,1.11730778037926,0.487,0.24,0,"0","Fam98b"
0,1.34796735870487,0.425,0.178,0,"0","Usp33"
0,0.995253762458901,0.498,0.251,0,"0","Trim24"
0,1.79329935663643,0.358,0.111,0,"0","Atp6v0e2"
0,2.40950530196606,0.314,0.067,0,"0","Ddo"
0,0.807462477641193,0.621,0.374,0,"0","Dync1h1"
0,0.630650284515888,0.728,0.482,0,"0","Ssu72"
0,1.84104264130078,0.352,0.106,0,"0","Ccdc138"
0,1.26300806426303,0.429,0.183,0,"0","Cep83"
0,0.492779482086828,0.791,0.545,0,"0","Atp2b1"
0,1.74570806005778,0.364,0.118,0,"0","8430429K09Rik"
0,1.39230365759723,0.407,0.161,0,"0","Ift22"
0,1.97150853961175,0.342,0.097,0,"0","Sytl1"
0,1.00608645449923,0.486,0.241,0,"0","Arl8a"
0,1.64997850367295,0.361,0.116,0,"0","Srrm4"
0,0.780429947901689,0.611,0.366,0,"0","Fkbp4"
0,1.69379678211108,0.367,0.122,0,"0","Rnf227"
0,2.10076381837335,0.329,0.084,0,"0","Ccdc65"
0,0.743032780453155,0.638,0.393,0,"0","Zmat2"
0,0.698992750388153,0.702,0.457,0,"0","Ndufv2"
0,1.54085197953737,0.389,0.145,0,"0","Mmgt1"
0,2.07688906428071,0.329,0.085,0,"0","Nptx2"
0,0.754500215583377,0.599,0.355,0,"0","Nptn"
0,0.649770233810218,0.79,0.546,0,"0","Mbnl2"
0,1.06560308125308,0.435,0.191,0,"0","Cdh2"
0,1.3861675348557,0.409,0.165,0,"0","Cplane1"
0,0.898175660107353,0.542,0.299,0,"0","Tlk1"
0,0.623675662134278,0.681,0.438,0,"0","Cmpk1"
0,0.935313852845431,0.529,0.286,0,"0","Gde1"
0,0.746525452373003,0.657,0.414,0,"0","Ghitm"
0,1.29665839330921,0.416,0.173,0,"0","Ankrd10"
0,1.19397392800495,0.443,0.2,0,"0","Abr"
0,1.75010645667036,0.353,0.11,0,"0","Akap6"
0,1.54962555538789,0.372,0.129,0,"0","Syngr1"
0,0.793397998683505,0.571,0.328,0,"0","Rnf11"
0,0.823836675339295,0.565,0.322,0,"0","Safb"
0,1.14842005073845,0.454,0.212,0,"0","Smim8"
0,0.948772575603472,0.446,0.204,0,"0","Rassf4"
0,0.683189416360871,0.728,0.486,0,"0","Sdhb"
0,0.852803328418234,0.519,0.277,0,"0","Tia1"
0,0.833522769162243,0.901,0.659,0,"0","Ndufc2"
0,0.97539953885982,0.517,0.275,0,"0","Mrpl32"
0,0.770913117051192,0.607,0.365,0,"0","Polr2k"
0,0.843655624161463,0.568,0.326,0,"0","Mrpl43"
0,0.900517859793386,0.933,0.692,0,"0","Ndfip1"
0,0.714122302292037,0.665,0.424,0,"0","Ndufb6"
0,0.776477088361625,0.553,0.312,0,"0","Ramac"
0,0.690444751940383,0.534,0.293,0,"0","Cpsf6"
0,1.9123530911575,0.338,0.097,0,"0","Tmcc2"
0,1.45095269616664,0.395,0.154,0,"0","Prpf4"
0,1.19605288339222,0.451,0.21,0,"0","Tmed4"
0,1.9632262202879,0.334,0.093,0,"0","Kcnh4"
0,1.1008799061882,0.453,0.212,0,"0","Rbfox2"
0,1.12378079309458,0.441,0.2,0,"0","Madd"
0,1.74730563155642,0.356,0.115,0,"0","1700012D14Rik"
0,1.55091303249538,0.378,0.137,0,"0","Gas8"
0,0.971857889532269,0.49,0.249,0,"0","Gripap1"
0,1.35548899516143,0.41,0.169,0,"0","Ift57"
0,0.814449899222607,0.583,0.342,0,"0","Vps35"
0,0.7101681187631,0.573,0.332,0,"0","Bex3"
0,0.898483513951651,0.542,0.302,0,"0","Idh3b"
