"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Plce1",0.83152678256735,0.0491323179980769,0.4,0.4,1
"Cxxc5",0.831535410488868,0.23982983399088,1,0.9,1
"Gm45250",0.83155201386622,0.122064222485435,0.6,0.6,1
"Caprin2",0.831762016931179,0.064621142740509,0.7,0.8,1
"Tex261",0.831827060448507,0.0436794124315096,1,0.9,1
"Cdc42bpg",0.831866909931356,0.0594167285511809,0.6,0.7,1
"Edaradd",0.831910188763356,0.0274719470125224,0.2,0.2,1
"Snap47",0.831953988173931,0.118620835579178,0.8,0.9,1
"Olfr397",0.832006387481879,-0.0466696699486229,0,0.1,1
"Tnfrsf21",0.832009320915298,0.168040479603547,0.9,0.9,1
"Rpl13a",0.832029757120295,-0.0270314861858765,1,1,1
"Stac",0.832059002306422,0.0148939048786128,0.1,0.1,1
"Unc93a2",0.832118417691189,0.0993581835131798,0.2,0.2,1
"Arfgef3",0.832147151448047,-0.00310975558284676,0.1,0.4,1
"G3bp2",0.83219299261945,0.0462590357169571,1,0.9,1
"Saraf",0.832218806940551,0.136662891967276,1,0.9,1
"Col6a3",0.832412992682055,-0.0201318446688616,0.3,0.2,1
"Crem",0.832480661005389,-0.0102218061043757,0.9,0.9,1
"Mcemp1",0.832546080722923,0.0543478136455748,0.9,0.9,1
"Ly6h",0.832560125210743,0.0971951537805507,0.2,0.2,1
"H2-Q10",0.832637840651336,0.0179781319104415,0.7,0.8,1
"Gm26590",0.832651179664985,0.0495944729333959,0.3,0.1,1
"Tcf7",0.832723934138697,0.0107895267184368,0.2,0.1,1
"Klf8",0.832723934138697,0.0107895267184368,0.2,0.1,1
"Zfp719",0.832815889379336,0.0872781801551437,0.9,0.9,1
"Gm48086",0.832991025441165,0.0485672942350979,0.3,0.3,1
"Fkbp10",0.832993741420607,-0.0462022712377834,0,0.2,1
"Gm16867",0.833034783453182,0.0334201618559389,0.4,0.6,1
"Wwc2",0.83304909056969,0.131714155807066,0.9,0.9,1
"Mbip",0.833263712500001,-0.0293999199199946,0.9,0.9,1
"Nxf1",0.83328087636705,-1.26284316427215,0.9,1,1
"Dmd",0.833307552178243,-0.057662439860712,0.2,0.4,1
"Gm43061",0.833459604001437,0.00932909060427178,0.4,0.3,1
"Msrb2",0.833672056065991,0.284366389090759,1,0.9,1
"Rasal1",0.833676978126473,-0.0534881901526227,0,0.3,1
"Akr7a5",0.833716830521059,0.0347966323557465,0.9,0.9,1
"9330162012Rik",0.833744916722789,-0.0085037401256689,0.1,0.3,1
"Zfp273",0.833960513113601,0.0616398404212362,0.5,0.5,1
"Pomc",0.833968795202332,0.0798757332149056,0.7,0.7,1
"Gm10125",0.833983415818564,0.0614241711554904,0.2,0.2,1
"Heyl",0.834043010989244,0.0139756004792075,0.2,0.1,1
"Gm49492",0.834101221488629,-0.0124320856443516,0.4,0.5,1
"Qrsl1",0.834123015569536,0.0538679095809602,0.9,0.9,1
"Gbf1",0.834165081865188,-1.21886320354289,1,1,1
"Usp4",0.834185995239865,0.117380875369734,0.9,0.9,1
"Usp48",0.834276340381263,0.0630043571281267,0.9,0.9,1
"Msmo1",0.834282271793996,0.132788907965335,0.9,0.9,1
"Ptbp2",0.83432744951928,0.20798335521381,1,0.9,1
"Eif2s3x",0.834454519395866,0.126895616973547,1,0.9,1
"Gm35853",0.834559280868047,0.0679650207959135,0.8,0.9,1
"Gm45359",0.834562287149448,0.0260809807010212,0.3,0.2,1
"AC125149.2",0.834589972513278,-0.0486766857888687,0,0.3,1
"Egfl8",0.834687944603027,-0.019881697044188,0.4,0.6,1
"Cxcl10",0.834776334427567,0.129580068706066,1,0.9,1
"Zfp58",0.835025843412399,0.0401784427050145,0.8,0.9,1
"Eps8l2",0.835051444787423,-0.0458596645398144,0,0.2,1
"Bzw2",0.835063868859175,0.058779841320519,0.9,0.9,1
"Sgms2",0.835159868921987,0.0322496012357334,0.2,0.2,1
"Card10",0.835227305609634,-0.0428621635211259,0.4,0.4,1
"Gm10392",0.835340860834995,-0.059996753758631,0.1,0.3,1
"Prickle2",0.835406056995905,0.0173838622192743,0.2,0.2,1
"Gm47389",0.835423728612685,-0.00218557199517644,0.2,0.3,1
"E230025N22Rik",0.835425077901049,-0.00857997938914279,0.2,0.3,1
"Atp1b3",0.8354956887745,0.126930579122684,1,0.9,1
"Flt3",0.835585738124353,-0.0250501003822712,0.6,0.6,1
"Lix1",0.835679431295266,0.0380592992261124,0.8,0.8,1
"Gm47512",0.835726136474919,0.0856374614884738,0.2,0.2,1
"Ccz1",0.835750347373557,-1.00086552770965,1,1,1
"Rbm12b2",0.835796184639892,0.09808249907561,0.8,0.7,1
"Dlx6os1",0.835830422644758,0.0262749436402054,0.3,0.1,1
"Nipa2",0.83596061319519,0.185051234711732,1,0.9,1
"Arl1",0.836029799684676,0.00383770859210342,0.9,0.9,1
"Fbxl22",0.83603845607757,-0.0051670340062473,0.1,0.3,1
"Nutf2",0.836043315891106,0.0130567111882747,0.1,0.1,1
"Olfr1388",0.836043315891106,0.0130567111882747,0.1,0.1,1
"F13a1",0.836056302207627,-0.0155942162035078,0.9,0.9,1
"Abcd3",0.836114455707556,0.15521997645745,0.9,0.9,1
"Efnb1",0.836483811661382,0.0419008026480063,0.8,0.8,1
"Klhl13",0.836489784116832,0.317920547635505,1,0.9,1
"Sh3bgr",0.836496303554592,0.0257184278535751,0.2,0.2,1
"Nr1d2",0.836513937730873,0.214590684105922,1,0.9,1
"Hnrnph2",0.836566889801816,0.265214986721842,1,0.9,1
"Afg3l1",0.83662632431604,0.073795467033372,0.9,0.9,1
"Lmo7",0.836734581548175,-0.0142983885829482,0.2,0.2,1
"Capn2",0.836802092354669,0.0147396509076438,0.9,0.9,1
"Dip2a",0.836818367378933,0.143308180080898,0.9,0.8,1
"Sec23b",0.836845059840129,0.15213681786112,0.9,0.9,1
"Ccdc82",0.836862478338518,0.327123942070916,1,0.9,1
"Atp2c2",0.836951583605073,0.0288051784703725,0.1,0.2,1
"Tbc1d19",0.836975835905142,0.0362507026844487,0.8,0.8,1
"Ttc3",0.836996750364942,0.0203142792240814,0.9,0.9,1
"Amigo3",0.837045773292722,-0.00950502512078932,0.3,0.6,1
"Col5a2",0.837092890234277,0.0471483088302556,0.4,0.5,1
"Nelfa",0.837104152617148,0.074548182935614,0.9,0.9,1
"A830008E24Rik",0.837164149698812,0.0131343796826617,0.5,0.6,1
"Zfp280c",0.83721005669431,0.0510084611405293,0.8,0.9,1
"Acbd3",0.837211230550349,0.176483335574993,1,0.9,1
"Mef2a",0.837222254287465,-0.23877517713865,1,1,1
"Rpain",0.83722441823679,0.105165818938119,0.9,0.9,1
"B230354K17Rik",0.837387410499017,0.0734682311826487,0.8,0.9,1
"Lmntd2",0.837426440778792,-0.00302772187790001,0.1,0.4,1
"Gm47802",0.837614852905255,0.0212575604650858,0.3,0.2,1
"Gm48591",0.837680388296604,0.0185823862912806,0.2,0.1,1
"Cox15",0.837716077488599,0.283161244133203,0.9,0.9,1
"Mospd2",0.837754168395015,0.258156022031837,1,0.9,1
"Cr2",0.837763068290764,0.192634223092326,0.3,0.4,1
"Ptgdr",0.837765188007945,0.0579978336481553,0.3,0.1,1
"Gm7879",0.837851469287506,0.00527853846732018,0.1,0.2,1
"Gm12703",0.837888333292286,-0.0482965712611203,0.3,0.4,1
"Tshz3",0.838032252321705,0.0509022970655115,0.4,0.4,1
"Adamts5",0.83804617143991,0.0245346873628707,0.2,0.2,1
"Ctns",0.838070582217026,0.093968077753877,0.9,0.9,1
"Tmem260",0.838125585723632,0.122422509346926,0.9,0.9,1
"Tomm34",0.838190146610954,0.146623723100893,1,0.9,1
"Nek3",0.838229771656385,-0.0540627679159549,0.2,0.3,1
"Gm3055",0.838317814649457,0.0883230220040234,0.2,0.2,1
"9530062K07Rik",0.838377943927455,0.0265335438463339,0.5,0.5,1
"Gpr65",0.838383642900373,-0.0427226541119272,1,1,1
"Gm41804",0.838433374087239,-0.045146455042063,0,0.3,1
"Snrnp48",0.838544249341543,0.205792231083219,1,0.9,1
"1700007L15Rik",0.838663671546709,-0.0558024758084343,0.5,0.8,1
"Spsb1",0.838744861750734,0.0551143875619062,0.9,0.9,1
"Myo5c",0.838795087020267,-0.00191895517662344,0.1,0.4,1
"Gsap",0.838800637963729,0.0751452130366115,0.9,0.9,1
"Nipsnap3b",0.838887657351166,0.105905216434168,0.9,0.9,1
"Gm17484",0.839033687695427,0.0156348177227499,0.3,0.4,1
"Lmna",0.839126858758535,-0.029966838371564,0.9,0.9,1
"Ripk4",0.839128538951671,0.0102328657754041,0.1,0.1,1
"Pcdhb4",0.839128538951671,0.0102328657754041,0.1,0.1,1
"Spaca1",0.839128539068796,0.00921880246435824,0.1,0.1,1
"Reep6",0.839128539068796,0.00921880246435824,0.1,0.1,1
"Apof",0.839128539068796,0.00921880246435824,0.1,0.1,1
"Pcdhb7",0.839128539068796,0.00921880246435824,0.1,0.1,1
"Tcf24",0.839128539329988,0.00815068946561714,0.1,0.1,1
"Neb",0.839128539329988,0.00815068946561714,0.1,0.1,1
"Ccdc103",0.839128539329988,0.00815068946561714,0.1,0.1,1
"Fez1",0.839128540119366,0.0045530063398358,0.1,0.1,1
"Tbx2",0.839128540119366,0.0045530063398358,0.1,0.1,1
"Gm11532",0.839128542978717,-0.0125153552204273,0.1,0.1,1
"Gm15629",0.839172292211404,0.0940513660871622,0.2,0.2,1
"Wdr77",0.839191136201672,0.0172352341239708,0.9,0.9,1
"Cldn10",0.839207291251845,0.0620961865005585,0.2,0.3,1
"Gm47754",0.8392741277163,0.0320326766121228,0.9,0.9,1
"E430018J23Rik",0.839280604708736,0.0602957777161266,0.5,0.6,1
"Scyl2",0.839333163920438,0.094809407947793,0.9,0.9,1
"Skil",0.839460394700381,-0.10457438707359,1,1,1
"Rbm4",0.83949411157645,0.0597899777854083,0.9,0.9,1
"Mt3",0.839577322103873,0.0596750289794659,0.2,0.1,1
"Csnk2b",0.839776949701929,0.061721141891647,1,0.9,1
"Ms4a6d",0.839924958050289,-0.276553787901627,1,1,1
"Ankrd9",0.840039757715016,0.0261822551895579,0.6,0.9,1
"Sdhaf3",0.840049853095324,0.280269323494163,0.9,0.9,1
"D8Ertd738e",0.840177270005137,0.0954825246579707,1,0.9,1
"Wfdc1",0.840187359238391,0.0179109555227601,0.3,0.1,1
"Gm17025",0.840190299252177,0.0125175596401053,0.6,0.8,1
"Bclaf1",0.840286734543913,0.190339188371956,1,0.9,1
"Crip1",0.84037566578907,-0.209540106110523,1,1,1
"Xrcc2",0.840459820632403,-0.0387360660543994,0.5,0.5,1
"Tbc1d2",0.840487743777577,-0.0594887987531534,0.1,0.3,1
"Ddo",0.84050362634542,0.0939517425036049,0.2,0.2,1
"Mtf1",0.840597095270574,0.0868833337590762,0.9,0.9,1
"1110046J04Rik",0.84060000549035,-0.00109710517829109,0.4,0.4,1
"Rsrc2",0.840643018722852,-0.710192861770482,1,1,1
"Gm826",0.840831201230386,-0.00868953457752042,0.3,0.5,1
"Crtc1",0.840876839498701,0.0898043655814784,0.6,0.9,1
"Gm12296",0.841086984227509,-0.0644468749074147,0,0.3,1
"Gm4129",0.841086990200916,-0.0476848323226129,0,0.3,1
"Gm10863",0.841086990200916,-0.0476848323226129,0,0.3,1
"Pou1f1",0.841086990200916,-0.0476848323226129,0,0.3,1
"Dnajb3",0.841445678797798,-0.0514759936613949,0.1,0.4,1
"Gm43773",0.841719124473856,0.010766359733196,0.2,0.4,1
"9330179D12Rik",0.841856137624554,-0.0443114610459272,0,0.3,1
"Tmem145",0.841856137624554,-0.0443114610459272,0,0.3,1
"Gm14762",0.841902510885701,0.0219933625257567,0.3,0.2,1
"Syt11",0.841966054055825,-1.10733714760588,1,1,1
"Frk",0.842020473267436,0.0220475380400278,0.3,0.1,1
"Mtmr11",0.842063977439136,-0.0369582017095089,0.6,0.7,1
"Dhrs7",0.842086247218304,0.308464245918932,1,0.9,1
"Gm33858",0.842185640124131,0.0288998446183721,0.4,0.5,1
"Rbakdn",0.842188541290772,-0.0518026028764007,0.1,0.2,1
"Gm49479",0.842269013258046,0.0552746487243714,0.2,0.2,1
"Tfap2c",0.842278848984797,0.2459078667293,0.2,0.3,1
"Dzip1l",0.842368291076292,0.0232737723713003,0.2,0.2,1
"Cldn7",0.842383787663568,0.145795858456406,0.5,0.6,1
"Lmtk3",0.842392157119951,0.09585395765132,0.2,0.2,1
"Ppp1r12a",0.842494578021664,0.145139665665762,1,0.9,1
"Alg9",0.842550228855078,0.0305817703689963,0.9,0.9,1
"Rrp36",0.842583775439378,-1.49362686151092,0.9,1,1
"Wdr82",0.842596452454336,-0.00738006047841866,0.9,0.9,1
"Ybx3",0.842616007200383,0.0682640236158711,0.9,0.9,1
"Slc35b3",0.842671043057794,0.0420951195880686,0.9,0.9,1
"Psph",0.842745911825004,0.069529444590894,0.9,0.9,1
"Skap2",0.842907410092519,-0.233831846803702,1,1,1
"Gm14295",0.842946958356906,-0.000882307199836507,0.6,0.7,1
"Gm20535",0.843119982063882,0.00839567208506597,0.1,0.1,1
"A830005F24Rik",0.843119982063882,0.00839567208506597,0.1,0.1,1
"Gm3550",0.843119982063882,0.00839567208506597,0.1,0.1,1
"Kbtbd13",0.843119982181124,0.00738160877402017,0.1,0.1,1
"Gm42743",0.843119982442574,0.00631349577527907,0.1,0.1,1
"Gm39302",0.843119982442574,0.00631349577527907,0.1,0.1,1
"Gm36677",0.843119982442574,0.00631349577527907,0.1,0.1,1
"Aox1",0.843119983232733,0.00271581264949772,0.1,0.1,1
"AU019990",0.843119983232733,0.00271581264949772,0.1,0.1,1
"Crybb3",0.843119983232733,0.00271581264949772,0.1,0.1,1
"Ctsg",0.843119983232733,0.00271581264949772,0.1,0.1,1
"4930447C04Rik",0.843119984459036,-0.00217666765325086,0.1,0.1,1
"Gm45767",0.843119986094912,-0.0143525489107654,0.1,0.1,1
"Rbbp8",0.843260469484765,0.0620617181673755,0.9,0.9,1
"Polr3c",0.843307186258498,0.0625863310196482,0.9,0.9,1
"Gm13546",0.84335732696498,-0.0442144731757117,0,0.2,1
"Cyyr1",0.84335732696498,-0.0442144731757117,0,0.2,1
"Armcx5",0.843377035457622,0.0368582501301424,0.9,0.9,1
"B3gnt3",0.843515119929128,-0.00288178981259124,0.5,0.6,1
"Zfp626",0.843629541597129,0.0808425384099487,0.9,0.9,1
"Doc2g",0.843672915204621,-0.0441521707312198,0,0.3,1
"Sept10",0.84367655027242,0.0144960080093011,0.9,0.9,1
"Gm29113",0.843732537173731,0.0116874409668495,0.1,0.1,1
"Gm37963",0.843732537173731,0.0116874409668495,0.1,0.1,1
"Prpsap2",0.843811117551643,0.0987432660876908,0.9,0.9,1
"Mcoln3",0.843851715437747,0.0145248867297596,0.2,0.1,1
"Lims2",0.843851715437747,0.0145248867297596,0.2,0.1,1
"Ephb6",0.843920949031281,0.0319967720671817,0.2,0.2,1
"Lck",0.844165167659986,0.0553546282905861,0.3,0.3,1
"Cpxm2",0.84421071912185,0.0886108466922941,0.3,0.3,1
"Dnajc30",0.84431043442286,0.015775762261363,0.9,0.9,1
"Tctn2",0.844448133175502,0.0393513328039989,0.1,0.3,1
"Sf3a3",0.844484354024436,0.00241302791147313,0.9,0.9,1
"Sept4",0.844530897215274,0.0127524247476356,0.2,0.2,1
"Gm39526",0.844548557212552,0.0184640710367994,0.1,0.2,1
"Grhl2",0.844548557212567,0.0289568016126789,0.1,0.2,1
"Htra1",0.844548557212567,0.0276368442721622,0.2,0.2,1
"Gm37401",0.844548557212567,0.0622058965455969,0.2,0.2,1
"Gdf5",0.844565555203589,-0.0437552929742497,0,0.1,1
"Cth",0.844565555203589,-0.0437552929742497,0,0.1,1
"B3gnt2",0.84470743017969,0.0999990816530016,0.9,0.9,1
"Zik1",0.844904993575059,-0.00194181510261293,0.2,0.1,1
"Tekt1",0.844978647521301,0.0589955255662882,0.2,0.2,1
"Zcchc12",0.844978647521301,0.0229685494681444,0.2,0.2,1
"Acot13",0.844992432492264,0.0742284992167308,0.9,0.9,1
"2210011C24Rik",0.845198536285499,0.104394410474763,0.5,0.6,1
"Wars2",0.845250181566603,0.097252626451465,0.7,0.9,1
"Ltbp4",0.845340066246932,-0.0573937759641052,0.1,0.2,1
"Six3os1",0.845436751189232,0.0592824089900281,0.2,0.2,1
"Gm26569",0.845461457016402,0.0751858419534033,0.4,0.4,1
"St6galnac2",0.845461588516036,0.0452948364983783,0.5,0.4,1
"AA465934",0.845647605002191,-0.00311918301565495,0.1,0.3,1
"Car10",0.845752423306976,0.013608598236325,0.2,0.1,1
"Mrto4",0.845963056563632,0.0933810453197677,1,0.9,1
"Zfhx3",0.845976493201303,0.103367845605723,1,0.9,1
"Sgo1",0.845996994336756,-0.000261701748530019,0.3,0.4,1
"Gm48045",0.846251237207828,-0.0170079889095893,0.2,0.4,1
"Tns4",0.846276405472177,-0.113231839793548,0.8,0.9,1
"Slc47a1",0.846501863131641,0.0679763672213847,0.2,0.2,1
"Zscan26",0.84654614314083,-1.37724416276645,1,1,1
"Dusp14",0.846645602573397,-0.0136742711561384,0.2,0.2,1
"Cd83",0.846767770210539,-0.199605053587894,1,1,1
"Dazap2",0.846822211084898,0.135830484706283,1,0.9,1
"Arpc5",0.846947878176712,-0.0451046536433277,1,1,1
"Dlg4",0.84697735450885,0.0127543307591651,0.8,0.8,1
"Adgrl4",0.846990664868114,-0.043113956208984,0,0.3,1
"Pdcl",0.846994532320012,0.0605792337256206,0.9,0.9,1
"Atp5h",0.847093090790179,-0.114694501606207,1,1,1
"Gm39326",0.847183384944217,0.0266720799367222,0.1,0.1,1
"Gm12743",0.84718793665484,-0.00988984196706966,0.2,0.2,1
"Cd79b",0.847211597905329,-0.889099438905981,1,1,1
"Diablo",0.847232762091249,0.0403612078921636,0.9,0.9,1
"Pgf",0.847251038542441,0.0407822507104689,0.2,0.3,1
"Clstn1",0.847333012966923,0.0783133291733602,0.9,0.8,1
"Ccdc96",0.847390499149188,-0.00796991490793308,0.1,0.2,1
"4833418N02Rik",0.847553281066157,0.0461403806913339,0.9,0.9,1
"Usp49",0.847571468558324,0.0379072865462877,0.3,0.6,1
"Col5a3",0.847857760562857,-0.0431033925900759,0,0.3,1
"Zfp248",0.847872834431081,0.0783622776464417,0.4,0.5,1
"Mvd",0.847973046946066,0.129193932191717,0.8,0.8,1
"Man2b1",0.84799198693718,0.0799745823873463,1,0.9,1
"Rragd",0.848020180138022,0.0472212176062472,0.6,0.7,1
"Uggt2",0.848440523400931,0.0151112029850342,0.5,0.5,1
"Slc35a5",0.84853978840977,0.217839916339255,1,0.9,1
"Rap1gap",0.848601401314073,0.11851089169832,0.2,0.5,1
"Bvht",0.848616306141673,0.0195449887758183,0.5,0.4,1
"Gpr171",0.848646266627322,0.00586400422374034,0.7,0.6,1
"Klhl3",0.848879698107811,0.0517374923284062,0.3,0.3,1
"Cdc14b",0.848905073737588,0.0595448797647911,0.8,0.9,1
"Avpr2",0.848936743706576,0.0182103798188979,0.2,0.2,1
"Nnt",0.849020834692916,0.0609660611781386,0.5,0.7,1
"1700081N11Rik",0.849147786111407,-0.0496043266722137,0,0.2,1
"Gm15408",0.849147787104361,-0.0591842942485723,0,0.2,1
"Map7d2",0.849188519675014,0.0228147779372745,0.2,0.3,1
"Edn1",0.849201920043158,-0.00641532129222089,0.2,0.3,1
"Gm17344",0.849209804761503,0.0478761474350273,0.3,0.3,1
"Mpp7",0.849234501478435,0.340063026062527,1,0.9,1
"Mettl15",0.849423591265908,0.0964677692993217,0.6,0.6,1
"Astn2",0.849496559152677,0.0503208034853135,0.2,0.2,1
"Rsf1os2",0.849496559240203,0.0524828791023886,0.2,0.2,1
"4833413G10Rik",0.849496559240203,0.0547147435952007,0.2,0.2,1
"Pcdhga9",0.849496559269914,0.0535456506351419,0.2,0.2,1
"Gm30794",0.849496559309984,0.0567865036245578,0.2,0.2,1
"Klrb1a",0.849496559309984,0.0197091033818184,0.2,0.2,1
"Rnd1",0.849507436205635,0.0342760477919724,0.5,0.6,1
"Fabp4",0.849581296292668,-0.0669075616158512,0.4,0.4,1
"Fam45a",0.849673943117755,0.084064921272426,1,0.9,1
"C330022C24Rik",0.849735660814247,-0.042751028139671,0,0.2,1
"Tssk6",0.849735660814247,-0.042751028139671,0,0.2,1
"Il20rb",0.849735660814247,-0.042751028139671,0,0.2,1
"Thap2",0.849807683469878,-0.0482680553592407,0.8,0.9,1
"Trip13",0.849815069441686,-0.0168061487360349,0.8,0.9,1
"Arg2",0.849821194546477,0.0331068745303029,0.5,0.5,1
"S1pr4",0.849848143769577,0.052497624831501,0.2,0.2,1
"Kcnj13",0.849902175511963,-0.00415942331046892,0.2,0.3,1
"Per1",0.850018996799397,0.00336229947205569,0.9,0.9,1
"Pigx",0.850031480967644,0.205964629208165,1,0.9,1
"Capsl",0.850134577677011,-0.0500056220289666,0.1,0.2,1
"Rab11fip1",0.850185240165749,0.262466141467355,1,0.9,1
"Trrap",0.850235966116703,0.0521678269290919,0.9,0.9,1
"Mboat7",0.850294257412682,0.183385073014887,1,0.9,1
"0610038B21Rik",0.850439158035989,-0.0064147398703116,0.3,0.4,1
"Iqck",0.850494347550328,0.0110817154817675,0.3,0.3,1
"Zfp759",0.850551661176443,0.0212901697882755,0.3,0.5,1
"Hepacam2",0.850722498568444,0.0200545773072616,0.9,0.9,1
"Swt1",0.850743977636588,-0.00123846342741785,0.9,0.9,1
"Gpr161",0.850822562734926,0.00953487598544589,0.1,0.1,1
"Gm39214",0.850822562734926,0.00702640186364079,0.1,0.1,1
"Gm47772",0.850822562734926,0.00953487598544589,0.1,0.1,1
"Gm17058",0.850822563114311,0.00494422555385388,0.1,0.1,1
"Podn",0.850822563905917,0.00134654242807253,0.1,0.1,1
"Vps72",0.850832454159134,0.0101187834370446,0.9,0.9,1
"Camk2d",0.850849290495793,-0.555414464496895,0.9,1,1
"Wdpcp",0.850864274004512,-0.0714806004300312,0.6,0.8,1
"Mmp19",0.850888189946326,0.166467023400517,0.6,0.8,1
"Ctdp1",0.85091062518113,0.0930675994437502,0.9,0.9,1
"Lmnb1",0.851003332473359,0.309416733360769,1,0.9,1
"Gstcd",0.851076529878799,0.116868097230439,0.8,0.9,1
"Tbx3os1",0.851122599247428,-0.0425397606860543,0,0.2,1
"Trim39",0.851195889594562,-0.0688608316258237,0.9,0.9,1
"Dok2",0.851250449107439,0.136547796385893,0.7,0.9,1
"Tut7",0.851304695960445,0.198891059614515,1,0.9,1
"Sertad2",0.851353665626484,0.0760642350483665,0.9,0.9,1
"Ccdc112",0.851374092691047,0.0447746471151538,0.9,0.9,1
"Hvcn1",0.851554256827918,-0.724015446080214,1,1,1
"Trim7",0.851602880897297,0.0287146945086514,0.7,0.8,1
"Mir205hg",0.851621036952671,-0.0422048283474257,0,0.3,1
"Aifm1",0.851726857243344,0.42567334224139,1,0.9,1
"Edil3",0.851877737009558,-0.0401519439699025,0.3,0.5,1
"A830082N09Rik",0.851892279368983,0.00715092892033287,0.2,0.2,1
"Dennd1a",0.851964364055653,0.0704947389515972,1,0.9,1
"Washc3",0.851995591556598,0.102129108116935,0.9,0.9,1
"Ppih",0.852028590741033,0.0919610323133906,1,0.9,1
"Cspg5",0.852149589982301,0.111659442262433,0.3,0.3,1
"Gm9999",0.852263275918614,0.057776753310355,0.2,0.1,1
"Nsun3",0.85228601632004,-0.0559562978388612,0.8,0.9,1
"Ttc38",0.852339286409794,0.00124985415707757,0.9,0.8,1
"Adora3",0.852396696190462,0.074682129087484,0.6,0.8,1
"Ncoa6",0.852419380893358,0.350249932882164,1,0.9,1
"Klf3",0.852474741615691,0.086802175702487,1,0.9,1
"4933406C10Rik",0.852512326175555,0.0142141227208343,0.2,0.2,1
"F2",0.852546754336268,0.259149446274094,0.1,0.1,1
"4930447M23Rik",0.852630591352489,-0.0056261406047704,0.2,0.1,1
"Rbm3os",0.852630599680609,0.0121556910389335,0.2,0.2,1
"Gm9484",0.852638728611764,0.0941581074011477,0.8,0.8,1
"Atf6b",0.852648585970164,0.029653565413915,0.9,0.9,1
"Ten1",0.852775668741772,0.0564203206660686,0.9,0.9,1
"Atxn7l2",0.852920809561413,0.144354746907163,0.5,0.7,1
"Taf11",0.852954865946454,0.0144065453631153,0.9,0.9,1
"Fxyd4",0.853093400577501,0.093370495718117,0.2,0.2,1
"Ly6g6d",0.85317669166996,0.0628689248559655,0.3,0.5,1
"Moxd1",0.853272147362717,0.0926300306695866,0.2,0.2,1
"Jag1",0.853319871340936,-1.66648834385124,1,1,1
"5830428M24Rik",0.853340299632357,-0.0212385326751243,0.5,0.7,1
"Zfp967",0.853699957441159,0.021832874016392,0.3,0.2,1
"Apoo",0.85379756840149,-0.00312418080780796,0.9,0.8,1
"Rgs3",0.853888114234077,0.118328774588544,0.9,0.9,1
"Kank4",0.853917666180725,0.0179980180605597,0.1,0.2,1
"Gm49586",0.853996049940191,0.0200390604426164,0.3,0.1,1
"Rrad",0.854085301127948,-0.767073557867731,0.9,1,1
"Ppm1g",0.854116805547317,0.0346297845747681,1,0.9,1
"Endov",0.85417196331111,0.011042335429174,0.8,0.9,1
"Itga5",0.854173417009571,0.314789018773713,1,0.9,1
"Slc25a22",0.854191713319323,0.00686234352362547,0.8,0.8,1
"Rgl3",0.854218852534761,0.0758293516175725,0.8,0.9,1
"Rgs10",0.854230108938606,0.0416808516540601,1,0.9,1
"Ears2",0.854283447291723,0.254913482067898,0.9,0.7,1
"Snapin",0.85448477551165,0.176752549775454,1,0.9,1
"2610301B20Rik",0.854496858754762,-0.015251699150475,0.6,0.9,1
"Npepl1",0.854546618452735,0.031181831040141,0.9,0.9,1
"Gm16315",0.854560715389023,0.0695598020288268,0.4,0.4,1
"Matr3",0.854634452724431,0.101071945589651,1,0.9,1
"Glul",0.854647026931965,0.131662639580181,1,0.9,1
"1700001C19Rik",0.85470170200312,0.0146643357153651,0.3,0.3,1
"Rnasek",0.854754677165046,0.191834236428969,1,0.9,1
"Vasn",0.854790637985849,0.0184566631488803,0.3,0.3,1
"Ephx1",0.854812569926872,0.140035701205155,0.7,0.9,1
"Phf14",0.855038822069152,0.232005784618741,1,0.9,1
"Gm26901",0.855065417422102,-0.0417550909939064,0,0.2,1
"Gm43259",0.855157385085871,0.0461425916092573,0.4,0.4,1
"Dhrs9",0.855243294376181,-0.00217597772550793,0.2,0.3,1
"Phyhd1",0.855301956361749,-1.33933445474356,0.9,1,1
"Gpx4",0.855306789528387,-0.172674853533915,1,1,1
"Ppwd1",0.855567243725224,0.075459628003339,0.9,0.9,1
"Dact2",0.855596481977094,-0.0450289881252677,0,0.3,1
"Car15",0.85569981472772,-0.045231364027583,0,0.3,1
"Gm32486",0.855699817302558,-0.0416926822486983,0,0.3,1
"Prph",0.855803652602809,0.01135533970458,0.1,0.1,1
"Rassf3",0.855840155060391,0.269344701433788,1,0.9,1
"Tnf",0.855900725912773,0.0234163920898024,1,0.9,1
"Gm17399",0.855915480283347,0.0567231954905147,0.2,0.2,1
"Tnfsf12",0.855948328029015,0.0241185305982669,0.9,0.9,1
"Gyg",0.856017213591722,-1.24647689337623,0.9,1,1
"Pla2g12a",0.856069445336919,0.14809252449592,0.6,0.6,1
"Irs3",0.856089411294037,-0.0627089557887306,0.2,0.3,1
"Spata7",0.856107368531135,0.0139261860653135,0.9,0.8,1
"Zmat2",0.856239372657824,0.113559182391328,1,0.9,1
"Ccdc148",0.856249481590939,0.0413601515452435,0.3,0.3,1
"Polr2j",0.856346360158988,-0.0128079266644138,1,0.9,1
"B4galt2",0.856459232940251,0.120710549804596,0.1,0.2,1
"Mreg",0.856466663806383,-0.00545008236263556,0.2,0.3,1
"Gm43065",0.856623049827975,-0.0114242530433146,0.4,0.6,1
